account_id,year_month_str,spending_debit,income_credit,interest_credit,debit_count,credit_count,total_trans_count,ending_balance,spending_hh,spending_st,spending_in,spending_lo,spending_io,spending_other,last_trans_id,last_trans_date
83,2015-08,1106.46,935.1700000000001,0.0,5,2,7,2883.88,221.0,1.46,0.0,0.0,0.0,884.0,3533297,2015-08-31
83,2015-09,626.46,936.0600000000001,0.0,4,2,6,3193.49,221.0,1.46,0.0,0.0,0.0,404.0,3533298,2015-09-30
83,2015-10,1178.46,937.0600000000001,0.0,5,2,7,3444.09,221.0,1.46,0.0,0.0,0.0,956.0,3533299,2015-10-31
83,2015-11,976.46,935.12,0.0,4,2,6,2910.75,221.0,1.46,0.0,0.0,0.0,754.0,3533300,2015-11-30
83,2015-12,1124.46,1397.68,0.0,5,2,7,3183.97,221.0,1.46,0.0,0.0,0.0,902.0,3533301,2015-12-31
83,2016-01,2800.46,1720.33,0.0,8,3,11,1313.85,221.0,1.46,0.0,0.0,0.0,2578.0,3533302,2016-01-31
83,2016-02,616.46,932.1700000000001,0.0,3,2,5,2419.55,221.0,1.46,0.0,0.0,0.0,394.0,3533303,2016-02-29
83,2016-03,1652.46,982.2,0.0,6,3,9,1749.29,221.0,1.46,0.0,0.0,0.0,1430.0,3533304,2016-03-31
83,2016-04,856.46,1200.53,0.0,4,3,7,2093.36,221.0,1.46,0.0,0.0,0.0,634.0,3533305,2016-04-30
83,2016-05,736.46,932.09,0.0,4,2,6,2288.99,221.0,1.46,0.0,0.0,0.0,514.0,3533306,2016-05-31
83,2016-06,1430.46,1395.02,0.0,5,2,7,2253.54,221.0,1.46,0.0,0.0,0.0,1208.0,3533307,2016-06-30
83,2016-07,996.46,932.63,0.0,4,2,6,2189.71,221.0,1.46,0.0,0.0,0.0,774.0,3533308,2016-07-31
83,2016-08,1066.46,932.27,0.0,4,2,6,2055.52,221.0,1.46,0.0,0.0,0.0,844.0,3533309,2016-08-31
83,2016-09,1196.46,931.61,0.0,4,2,6,1790.68,221.0,1.46,0.0,0.0,0.0,974.0,3533310,2016-09-30
83,2016-10,1204.46,930.4200000000001,0.0,5,2,7,1516.63,221.0,1.46,0.0,0.0,0.0,982.0,3533311,2016-10-31
83,2016-11,1048.46,928.5400000000001,0.0,4,2,6,1396.72,221.0,1.46,0.0,0.0,0.0,826.0,3533312,2016-11-30
83,2016-12,1340.46,1390.2900000000002,0.0,5,2,7,1446.54,221.0,1.46,0.0,0.0,0.0,1118.0,3533313,2016-12-31
83,2017-01,976.46,1068.84,0.0,5,3,8,1538.92,221.0,1.46,0.0,0.0,0.0,754.0,3533314,2017-01-31
83,2017-02,904.46,929.6800000000001,0.0,4,2,6,1564.14,221.0,1.46,0.0,0.0,0.0,682.0,3533315,2017-02-28
83,2017-03,1086.46,929.47,0.0,4,2,6,1407.15,221.0,1.46,0.0,0.0,0.0,864.0,3533316,2017-03-31
83,2017-04,616.46,929.1800000000001,0.0,3,2,5,1719.87,221.0,1.46,0.0,0.0,0.0,394.0,3533317,2017-04-30
83,2017-05,1326.46,929.82,0.0,4,2,6,1323.23,221.0,1.46,0.0,0.0,0.0,1104.0,3533318,2017-05-31
83,2017-06,1406.46,1390.63,0.0,4,2,6,1307.4,221.0,1.46,0.0,0.0,0.0,1184.0,3533319,2017-06-30
83,2017-07,616.46,928.75,0.0,3,2,5,1619.7,221.0,1.46,0.0,0.0,0.0,394.0,3533320,2017-07-31
83,2017-08,616.46,930.0500000000001,0.0,3,2,5,1933.28,221.0,1.46,0.0,0.0,0.0,394.0,3533321,2017-08-31
83,2017-09,616.46,931.34,0.0,3,2,5,2248.16,221.0,1.46,0.0,0.0,0.0,394.0,3533322,2017-09-30
83,2017-10,904.46,931.88,0.0,4,2,6,2275.58,221.0,1.46,0.0,0.0,0.0,682.0,3533323,2017-10-31
83,2017-11,1204.46,931.39,0.0,5,2,7,2002.51,221.0,1.46,0.0,0.0,0.0,982.0,3533324,2017-11-30
83,2017-12,1032.46,1393.5400000000002,0.0,4,2,6,2363.59,221.0,1.46,0.0,0.0,0.0,810.0,3533325,2017-12-31
83,2018-01,1492.46,931.84,0.0,9,2,11,1802.97,221.0,1.46,0.0,0.0,0.0,1270.0,3533326,2018-01-31
83,2018-02,616.46,930.73,0.0,3,2,5,2117.24,221.0,1.46,0.0,0.0,0.0,394.0,3533327,2018-02-28
83,2018-03,1312.46,930.7900000000001,0.0,6,2,8,1807.57,221.0,1.46,0.0,0.0,0.0,1090.0,3533328,2018-03-31
83,2018-04,988.46,929.52,0.0,4,2,6,1676.63,221.0,1.46,0.0,0.0,0.0,766.0,3533329,2018-04-30
83,2018-05,616.46,930.21,0.0,3,2,5,1990.38,221.0,1.46,0.0,0.0,0.0,394.0,3533330,2018-05-31
83,2018-06,2024.46,1391.13,0.0,4,2,6,1357.05,221.0,1.46,0.0,0.0,0.0,1802.0,3533331,2018-06-30
83,2018-07,616.46,928.86,0.0,3,2,5,1669.45,221.0,1.46,0.0,0.0,0.0,394.0,3533332,2018-07-31
83,2018-08,616.46,930.15,0.0,3,2,5,1983.14,221.0,1.46,0.0,0.0,0.0,394.0,3533333,2018-08-31
83,2018-09,616.46,931.44,0.0,3,2,5,2298.11,221.0,1.46,0.0,0.0,0.0,394.0,3533334,2018-09-30
83,2018-10,796.46,932.74,0.0,4,2,6,2434.39,221.0,1.46,0.0,0.0,0.0,574.0,3533335,2018-10-31
83,2018-11,712.46,933.61,0.0,4,2,6,2655.54,221.0,1.46,0.0,0.0,0.0,490.0,3533336,2018-11-30
83,2018-12,727.0,1396.7800000000002,0.0,3,2,5,3323.86,221.0,0.0,0.0,0.0,0.0,506.0,3533337,2018-12-31
84,2015-12,0.0,110.0,0.0,0,1,1,110.0,0.0,0.0,0.0,0.0,0.0,0.0,25512,2015-12-25
84,2016-01,3400.0,9870.47,0.0,1,4,5,6580.47,0.0,0.0,0.0,0.0,0.0,3400.0,3533338,2016-01-31
84,2016-02,2170.0,27.35,0.0,1,1,2,4437.82,0.0,0.0,0.0,0.0,0.0,2170.0,3533339,2016-02-29
84,2016-03,3670.0,5695.52,0.0,2,3,5,6473.34,0.0,10.0,0.0,0.0,0.0,3660.0,3533340,2016-03-31
84,2016-04,3895.2,3116.3799999999997,0.0,3,3,6,5694.53,1245.2,10.0,0.0,0.0,0.0,2640.0,3533341,2016-04-30
84,2016-05,8275.2,7910.06,0.0,4,5,9,5329.39,1245.2,10.0,0.0,0.0,0.0,7020.0,3533342,2016-05-31
84,2016-06,1845.2,19.87,0.0,3,1,4,3504.06,1245.2,10.0,0.0,0.0,0.0,590.0,3533343,2016-06-30
84,2016-07,1255.2,173.1,0.0,2,2,4,2421.96,1245.2,10.0,0.0,0.0,0.0,0.0,3533344,2016-07-31
84,2016-08,2615.2,4468.58,0.0,3,2,5,4275.34,1245.2,10.0,0.0,0.0,0.0,1360.0,3533345,2016-08-31
84,2016-09,1475.2,12.47,540.4,3,1,5,2272.21,1245.2,10.0,0.0,0.0,0.0,220.0,3533346,2016-09-30
84,2016-10,1255.2,8115.570000000001,0.0,2,4,6,6067.68,1245.2,10.0,0.0,0.0,0.0,0.0,3533347,2016-10-31
84,2016-11,7005.2,4232.070000000001,0.0,4,2,6,6359.45,1245.2,10.0,0.0,0.0,0.0,5750.0,3533348,2016-11-30
84,2016-12,7795.2,9841.539999999999,0.0,6,4,10,8405.79,1245.2,10.0,0.0,0.0,0.0,6540.0,3533349,2016-12-31
84,2017-01,6395.2,21.53,0.0,10,1,11,2032.12,1245.2,10.0,0.0,0.0,0.0,5140.0,3533350,2017-01-31
84,2017-02,1255.2,857.7,0.0,2,2,4,1634.61,1245.2,10.0,0.0,0.0,0.0,0.0,3533351,2017-02-28
84,2017-03,1255.2,1196.64,0.0,2,2,4,1576.06,1245.2,10.0,0.0,0.0,0.0,0.0,3533352,2017-03-31
84,2017-04,2205.2,4494.570000000001,0.0,3,2,5,3865.42,1245.2,10.0,0.0,0.0,0.0,950.0,3533353,2017-04-30
84,2017-05,1255.2,1060.11,1552.0,2,2,5,2118.33,1245.2,10.0,0.0,0.0,0.0,0.0,3533354,2017-05-31
84,2017-06,1255.2,1168.58,0.0,2,2,4,2031.7,1245.2,10.0,0.0,0.0,0.0,0.0,3533355,2017-06-30
84,2017-07,1255.2,1158.18,0.0,2,2,4,1934.69,1245.2,10.0,0.0,0.0,0.0,0.0,3533356,2017-07-31
84,2017-08,1255.2,907.22,0.0,2,2,4,1586.71,1245.2,10.0,0.0,0.0,0.0,0.0,3533357,2017-08-31
84,2017-09,1255.2,1326.68,0.0,2,2,4,1658.18,1245.2,10.0,0.0,0.0,0.0,0.0,3533358,2017-09-30
84,2017-10,1255.2,4600.85,1307.4,2,3,6,3696.43,1245.2,10.0,0.0,0.0,0.0,0.0,3533359,2017-10-31
84,2017-11,1255.2,714.0,0.0,2,2,4,3155.23,1245.2,10.0,0.0,0.0,0.0,0.0,3533360,2017-11-30
84,2017-12,1645.2,5059.05,0.0,3,3,6,6569.08,1245.2,10.0,0.0,0.0,0.0,390.0,3533361,2017-12-31
84,2018-01,4615.2,234.45,0.0,6,2,8,2188.33,1245.2,10.0,0.0,0.0,0.0,3360.0,3533362,2018-01-31
84,2018-02,1255.2,9371.94,2003.1,2,5,8,8301.97,1245.2,10.0,0.0,0.0,0.0,0.0,3533363,2018-02-28
84,2018-03,2975.2,27.28,0.0,3,1,4,5354.05,1245.2,10.0,0.0,0.0,0.0,1720.0,3533364,2018-03-31
84,2018-04,1255.2,194.35,1968.6999999999998,2,2,6,2324.49,1245.2,10.0,0.0,0.0,0.0,0.0,3533365,2018-04-30
84,2018-05,2215.2,4538.5599999999995,0.0,3,3,6,4647.85,1245.2,10.0,0.0,0.0,0.0,960.0,3533366,2018-05-31
84,2018-06,8065.2,12671.64,0.0,6,6,12,9254.29,1245.2,10.0,0.0,0.0,0.0,6810.0,3533367,2018-06-30
84,2018-07,3545.2,25.17,1506.5,4,1,6,4227.75,1245.2,10.0,0.0,0.0,0.0,2290.0,3533368,2018-07-31
84,2018-08,5385.2,5021.27,267.3,5,3,9,3596.52,1245.2,10.0,0.0,0.0,0.0,4130.0,3533369,2018-08-31
84,2018-09,1255.2,14.64,0.0,2,1,3,2355.96,1245.2,10.0,0.0,0.0,0.0,0.0,3533370,2018-09-30
84,2018-10,1255.2,1653.32,0.0,2,3,5,2754.08,1245.2,10.0,0.0,0.0,0.0,0.0,3533371,2018-10-31
84,2018-11,1375.2,4464.2,0.0,3,2,5,5843.09,1245.2,10.0,0.0,0.0,0.0,120.0,3533372,2018-11-30
84,2018-12,4685.2,9576.85,312.6,3,6,10,10412.13,1245.2,0.0,0.0,0.0,0.0,3440.0,3533373,2018-12-31
85,2017-03,0.0,40.0,0.0,0,1,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,25881,2017-03-23
85,2017-04,0.0,1207.86,0.0,0,3,3,1247.86,0.0,0.0,0.0,0.0,0.0,0.0,3533374,2017-04-30
85,2017-05,0.0,742.4799999999999,0.0,0,3,3,1990.34,0.0,0.0,0.0,0.0,0.0,0.0,3533375,2017-05-31
85,2017-06,520.0,903.25,0.0,1,2,3,2373.59,0.0,0.0,0.0,0.0,0.0,520.0,3533376,2017-06-30
85,2017-07,720.0,605.9799999999999,0.0,1,2,3,2259.57,0.0,0.0,0.0,0.0,0.0,720.0,3533377,2017-07-31
85,2017-08,1014.5600000000001,605.38,0.0,3,2,5,1851.85,383.1,1.46,0.0,0.0,0.0,630.0,3533378,2017-08-31
85,2017-09,534.5600000000001,604.4399999999999,0.0,3,2,5,1921.73,383.1,1.46,0.0,0.0,0.0,150.0,3533379,2017-09-30
85,2017-10,814.5600000000001,604.24,0.0,3,2,5,1711.4,383.1,1.46,0.0,0.0,0.0,430.0,3533380,2017-10-31
85,2017-11,844.5600000000001,603.3199999999999,0.0,4,2,6,1470.17,383.1,1.46,0.0,0.0,0.0,460.0,3533381,2017-11-30
85,2017-12,720.5600000000001,1001.59,0.0,3,3,6,1751.2,383.1,1.46,0.0,0.0,0.0,336.0,3533382,2017-12-31
85,2018-01,1296.56,792.04,0.0,7,3,10,1246.68,383.1,1.46,0.0,0.0,0.0,912.0,3533383,2018-01-31
85,2018-02,384.56,1183.27,0.0,2,3,5,2045.39,383.1,1.46,0.0,0.0,0.0,0.0,3533384,2018-02-28
85,2018-03,684.5600000000001,835.75,0.0,4,3,7,2196.58,383.1,1.46,0.0,0.0,0.0,300.0,3533385,2018-03-31
85,2018-04,384.56,1036.96,0.0,2,3,5,2848.97,383.1,1.46,0.0,0.0,0.0,0.0,3533386,2018-04-30
85,2018-05,384.56,819.27,0.0,2,3,5,3283.68,383.1,1.46,0.0,0.0,0.0,0.0,3533387,2018-05-31
85,2018-06,384.56,1200.3500000000001,0.0,2,3,5,4099.47,383.1,1.46,0.0,0.0,0.0,0.0,3533388,2018-06-30
85,2018-07,454.56,613.9,0.0,3,2,5,4258.81,383.1,1.46,0.0,0.0,0.0,70.0,3533389,2018-07-31
85,2018-08,504.56,614.4399999999999,0.0,3,2,5,4368.68,383.1,1.46,0.0,0.0,0.0,120.0,3533390,2018-08-31
85,2018-09,1344.56,1314.22,0.0,4,3,7,4338.34,383.1,1.46,0.0,0.0,0.0,960.0,3533391,2018-09-30
85,2018-10,384.56,1296.68,0.0,2,3,5,5250.46,383.1,1.46,0.0,0.0,0.0,0.0,3533392,2018-10-31
85,2018-11,814.5600000000001,617.75,0.0,3,2,5,5053.66,383.1,1.46,0.0,0.0,0.0,430.0,3533393,2018-11-30
85,2018-12,767.1,916.1400000000001,0.0,2,2,4,5201.24,383.1,0.0,0.0,0.0,0.0,384.0,3533394,2018-12-31
86,2013-03,0.0,405.44,0.0,0,3,3,405.44,0.0,0.0,0.0,0.0,0.0,0.0,3533395,2013-03-31
86,2013-04,0.0,325.98,0.0,0,2,2,731.43,0.0,0.0,0.0,0.0,0.0,0.0,3533396,2013-04-30
86,2013-05,0.0,325.98,0.0,0,2,2,1057.41,0.0,0.0,0.0,0.0,0.0,0.0,3533397,2013-05-31
86,2013-06,0.0,325.98,0.0,0,2,2,1383.39,0.0,0.0,0.0,0.0,0.0,0.0,3533398,2013-06-30
86,2013-07,117.46,329.18,0.0,2,2,4,1596.57,0.0,1.46,0.0,0.0,0.0,116.0,3533399,2013-07-31
86,2013-08,313.66,330.97,0.0,4,2,6,1613.88,0.0,1.46,0.0,0.0,0.0,312.2,3533400,2013-08-31
86,2013-09,217.66,331.34000000000003,0.0,3,2,5,1727.55,0.0,1.46,0.0,0.0,0.0,216.2,3533401,2013-09-30
86,2013-10,217.66,331.81,0.0,3,2,5,1841.71,0.0,1.46,0.0,0.0,0.0,216.2,3533402,2013-10-31
86,2013-11,217.66,332.28000000000003,0.0,3,2,5,1956.33,0.0,1.46,0.0,0.0,0.0,216.2,3533403,2013-11-30
86,2013-12,280.66,332.57,0.0,4,2,6,2008.23,0.0,1.46,0.0,0.0,0.0,279.2,3533404,2013-12-31
86,2014-01,784.66,331.95,0.0,11,2,13,1555.53,0.0,1.46,0.0,0.0,0.0,783.2,3533405,2014-01-31
86,2014-02,265.66,331.06,0.0,4,2,6,1620.93,0.0,1.46,0.0,0.0,0.0,264.2,3533406,2014-02-28
86,2014-03,256.66,331.26,0.0,4,2,6,1695.53,0.0,1.46,0.0,0.0,0.0,255.2,3533407,2014-03-31
86,2014-04,217.66,331.67,0.0,3,2,5,1809.54,0.0,1.46,0.0,0.0,0.0,216.2,3533408,2014-04-30
86,2014-05,217.66,332.15000000000003,0.0,3,2,5,1924.02,0.0,1.46,0.0,0.0,0.0,216.2,3533409,2014-05-31
86,2014-06,412.66,331.96000000000004,0.0,5,2,7,1843.32,0.0,1.46,0.0,0.0,0.0,411.2,3533410,2014-06-30
86,2014-07,217.66,332.29,0.0,3,2,5,1957.95,0.0,1.46,0.0,0.0,0.0,216.2,3533411,2014-07-31
86,2014-08,217.66,332.76,0.0,3,2,5,2073.05,0.0,1.46,0.0,0.0,0.0,216.2,3533412,2014-08-31
86,2014-09,217.66,333.24,0.0,3,2,5,2188.62,0.0,1.46,0.0,0.0,0.0,216.2,3533413,2014-09-30
86,2014-10,463.66,333.03000000000003,0.0,6,2,8,2058.0,0.0,1.46,0.0,0.0,0.0,462.2,3533414,2014-10-31
86,2014-11,217.66,333.17,0.0,3,2,5,2173.51,0.0,1.46,0.0,0.0,0.0,216.2,3533415,2014-11-30
86,2014-12,364.66,333.19,0.0,5,2,7,2142.03,0.0,1.46,0.0,0.0,0.0,363.2,3533416,2014-12-31
86,2015-01,682.66,332.48,0.0,11,2,13,1791.86,0.0,1.46,0.0,0.0,0.0,681.2,3533417,2015-01-31
86,2015-02,292.66,331.88,0.0,4,2,6,1831.07,0.0,1.46,0.0,0.0,0.0,291.2,3533418,2015-02-28
86,2015-03,217.66,332.22,0.0,3,2,5,1945.63,0.0,1.46,0.0,0.0,0.0,216.2,3533419,2015-03-31
86,2015-04,217.66,332.69,0.0,3,2,5,2060.66,0.0,1.46,0.0,0.0,0.0,216.2,3533420,2015-04-30
86,2015-05,217.66,333.17,0.0,3,2,5,2176.17,0.0,1.46,0.0,0.0,0.0,216.2,3533421,2015-05-31
86,2015-06,1072.66,331.39,0.0,4,2,6,1434.9,0.0,1.46,0.0,0.0,0.0,1071.2,3533422,2015-06-30
86,2015-07,217.66,330.56,0.0,3,2,5,1547.79,0.0,1.46,0.0,0.0,0.0,216.2,3533423,2015-07-31
86,2015-08,217.66,331.02000000000004,0.0,3,2,5,1661.16,0.0,1.46,0.0,0.0,0.0,216.2,3533424,2015-08-31
86,2015-09,217.66,331.49,0.0,3,2,5,1774.98,0.0,1.46,0.0,0.0,0.0,216.2,3533425,2015-09-30
86,2015-10,217.66,331.96000000000004,0.0,3,2,5,1889.29,0.0,1.46,0.0,0.0,0.0,216.2,3533426,2015-10-31
86,2015-11,217.66,332.43,0.0,3,2,5,2004.06,0.0,1.46,0.0,0.0,0.0,216.2,3533427,2015-11-30
86,2015-12,259.66,332.90000000000003,0.0,4,2,6,2077.3,0.0,1.46,0.0,0.0,0.0,258.2,3533428,2015-12-31
86,2016-01,631.66,332.77000000000004,0.0,10,2,12,1778.41,0.0,1.46,0.0,0.0,0.0,630.2,3533429,2016-01-31
86,2016-02,406.65999999999997,331.65000000000003,0.0,5,2,7,1703.39,0.0,1.46,0.0,0.0,0.0,405.2,3533430,2016-02-29
86,2016-03,406.65999999999997,331.17,0.0,5,2,7,1627.9,0.0,1.46,0.0,0.0,0.0,405.2,3533431,2016-03-31
86,2016-04,304.66,331.17,0.0,4,2,6,1654.41,0.0,1.46,0.0,0.0,0.0,303.2,3533432,2016-04-30
86,2016-05,217.66,331.43,0.0,3,2,5,1768.18,0.0,1.46,0.0,0.0,0.0,216.2,3533433,2016-05-31
86,2016-06,217.66,331.90000000000003,0.0,3,2,5,1882.42,0.0,1.46,0.0,0.0,0.0,216.2,3533434,2016-06-30
86,2016-07,274.66,332.33,0.0,4,2,6,1940.09,0.0,1.46,0.0,0.0,0.0,273.2,3533435,2016-07-31
86,2016-08,217.66,332.61,0.0,3,2,5,2055.04,0.0,1.46,0.0,0.0,0.0,216.2,3533436,2016-08-31
86,2016-09,217.66,333.08,0.0,3,2,5,2170.46,0.0,1.46,0.0,0.0,0.0,216.2,3533437,2016-09-30
86,2016-10,217.66,333.56,0.0,3,2,5,2286.36,0.0,1.46,0.0,0.0,0.0,216.2,3533438,2016-10-31
86,2016-11,217.66,334.04,0.0,3,2,5,2402.74,0.0,1.46,0.0,0.0,0.0,216.2,3533439,2016-11-30
86,2016-12,280.66,334.36,0.0,4,2,6,2456.43,0.0,1.46,0.0,0.0,0.0,279.2,3533440,2016-12-31
86,2017-01,823.66,333.3,0.0,11,2,13,1966.08,0.0,1.46,0.0,0.0,0.0,822.2,3533441,2017-01-31
86,2017-02,217.66,332.68,0.0,3,2,5,2081.09,0.0,1.46,0.0,0.0,0.0,216.2,3533442,2017-02-28
86,2017-03,217.66,333.16,0.0,3,2,5,2196.59,0.0,1.46,0.0,0.0,0.0,216.2,3533443,2017-03-31
86,2017-04,286.66,333.62,0.0,4,2,6,2312.56,0.0,1.46,0.0,0.0,0.0,285.2,3533444,2017-04-30
86,2017-05,217.66,333.83,0.0,3,2,5,2359.73,0.0,1.46,0.0,0.0,0.0,216.2,3533445,2017-05-31
86,2017-06,400.65999999999997,334.25,0.0,4,2,6,2293.32,0.0,1.46,0.0,0.0,0.0,399.2,3533446,2017-06-30
86,2017-07,217.66,334.02000000000004,0.0,3,2,5,2409.68,0.0,1.46,0.0,0.0,0.0,216.2,3533447,2017-07-31
86,2017-08,331.66,334.36,0.0,4,2,6,2412.38,0.0,1.46,0.0,0.0,0.0,330.2,3533448,2017-08-31
86,2017-09,247.66,334.40000000000003,0.0,4,2,6,2499.12,0.0,1.46,0.0,0.0,0.0,246.2,3533449,2017-09-30
86,2017-10,217.66,334.86,0.0,3,2,5,2616.33,0.0,1.46,0.0,0.0,0.0,216.2,3533450,2017-10-31
86,2017-11,319.66,335.17,0.0,4,2,6,2631.84,0.0,1.46,0.0,0.0,0.0,318.2,3533451,2017-11-30
86,2017-12,295.66,335.23,0.0,5,2,7,2671.4,0.0,1.46,0.0,0.0,0.0,294.2,3533452,2017-12-31
86,2018-01,712.66,334.73,0.0,10,2,12,2293.47,0.0,1.46,0.0,0.0,0.0,711.2,3533453,2018-01-31
86,2018-02,217.66,333.96000000000004,0.0,3,2,5,2409.77,0.0,1.46,0.0,0.0,0.0,216.2,3533454,2018-02-28
86,2018-03,217.66,334.46000000000004,0.0,3,2,5,2526.56,0.0,1.46,0.0,0.0,0.0,216.2,3533455,2018-03-31
86,2018-04,217.66,334.93,0.0,3,2,5,2643.83,0.0,1.46,0.0,0.0,0.0,216.2,3533456,2018-04-30
86,2018-05,217.66,335.42,0.0,3,2,5,2761.59,0.0,1.46,0.0,0.0,0.0,216.2,3533457,2018-05-31
86,2018-06,1252.66,333.02000000000004,0.0,5,2,7,1841.95,0.0,1.46,0.0,0.0,0.0,1251.2,3533458,2018-06-30
86,2018-07,259.66,332.01,0.0,4,2,6,1914.31,0.0,1.46,0.0,0.0,0.0,258.2,3533459,2018-07-31
86,2018-08,217.66,332.35,0.0,3,2,5,2029.0,0.0,1.46,0.0,0.0,0.0,216.2,3533460,2018-08-31
86,2018-09,412.66,332.23,0.0,5,2,7,1948.57,0.0,1.46,0.0,0.0,0.0,411.2,3533461,2018-09-30
86,2018-10,295.66,332.28000000000003,0.0,4,2,6,1985.19,0.0,1.46,0.0,0.0,0.0,294.2,3533462,2018-10-31
86,2018-11,217.66,332.62,0.0,3,2,5,2100.15,0.0,1.46,0.0,0.0,0.0,216.2,3533463,2018-11-30
86,2018-12,234.2,333.07,0.0,3,2,5,2197.56,0.0,0.0,0.0,0.0,0.0,234.2,3533464,2018-12-31
88,2016-07,0.0,371.59000000000003,0.0,0,3,3,371.59,0.0,0.0,0.0,0.0,0.0,0.0,3533493,2016-07-31
88,2016-08,0.0,341.84000000000003,0.0,0,2,2,713.44,0.0,0.0,0.0,0.0,0.0,0.0,3533494,2016-08-31
88,2016-09,0.0,341.84000000000003,0.0,0,2,2,1055.28,0.0,0.0,0.0,0.0,0.0,0.0,3533495,2016-09-30
88,2016-10,0.0,341.84000000000003,0.0,0,2,2,1397.12,0.0,0.0,0.0,0.0,0.0,0.0,3533496,2016-10-31
88,2016-11,228.26000000000002,344.54,0.0,2,2,4,1514.86,226.8,1.46,0.0,0.0,0.0,0.0,3533497,2016-11-30
88,2016-12,309.26,346.84000000000003,0.0,3,2,5,1552.43,226.8,1.46,0.0,0.0,0.0,81.0,3533498,2016-12-31
88,2017-01,630.26,346.48,0.0,9,2,11,1268.65,226.8,1.46,0.0,0.0,0.0,402.0,3533499,2017-01-31
88,2017-02,261.26,346.13,0.0,3,2,5,1353.51,226.8,1.46,0.0,0.0,0.0,33.0,3533500,2017-02-28
88,2017-03,228.26000000000002,346.21000000000004,0.0,2,2,4,1471.46,226.8,1.46,0.0,0.0,0.0,0.0,3533501,2017-03-31
88,2017-04,228.26000000000002,346.69,0.0,2,2,4,1589.89,226.8,1.46,0.0,0.0,0.0,0.0,3533502,2017-04-30
88,2017-05,267.26,347.11,0.0,3,2,5,1669.74,226.8,1.46,0.0,0.0,0.0,39.0,3533503,2017-05-31
88,2017-06,228.26000000000002,347.52000000000004,0.0,2,2,4,1788.99,226.8,1.46,0.0,0.0,0.0,0.0,3533504,2017-06-30
88,2017-07,228.26000000000002,348.02000000000004,0.0,2,2,4,1908.75,226.8,1.46,0.0,0.0,0.0,0.0,3533505,2017-07-31
88,2017-08,270.26,348.44,0.0,3,2,5,1986.93,226.8,1.46,0.0,0.0,0.0,42.0,3533506,2017-08-31
88,2017-09,228.26000000000002,348.84000000000003,0.0,2,2,4,2107.51,226.8,1.46,0.0,0.0,0.0,0.0,3533507,2017-09-30
88,2017-10,300.26,349.24,0.0,3,2,5,2156.48,226.8,1.46,0.0,0.0,0.0,72.0,3533508,2017-10-31
88,2017-11,228.26000000000002,349.54,0.0,2,2,4,2277.76,226.8,1.46,0.0,0.0,0.0,0.0,3533509,2017-11-30
88,2017-12,249.26000000000002,350.04,0.0,3,2,5,2378.55,226.8,1.46,0.0,0.0,0.0,21.0,3533510,2017-12-31
88,2018-01,870.26,349.18,0.0,9,2,11,1857.46,226.8,1.46,0.0,0.0,0.0,642.0,3533511,2018-01-31
88,2018-02,228.26000000000002,348.27000000000004,0.0,2,2,4,1977.48,226.8,1.46,0.0,0.0,0.0,0.0,3533512,2018-02-28
88,2018-03,228.26000000000002,348.79,0.0,2,2,4,2098.01,226.8,1.46,0.0,0.0,0.0,0.0,3533513,2018-03-31
88,2018-04,360.26,349.21000000000004,0.0,3,2,5,2086.96,226.8,1.46,0.0,0.0,0.0,132.0,3533514,2018-04-30
88,2018-05,228.26000000000002,349.25,0.0,2,2,4,2207.94,226.8,1.46,0.0,0.0,0.0,0.0,3533515,2018-05-31
88,2018-06,459.26,349.77000000000004,0.0,4,2,6,2098.45,226.8,1.46,0.0,0.0,0.0,231.0,3533516,2018-06-30
88,2018-07,309.26,349.27000000000004,0.0,3,2,5,2138.46,226.8,1.46,0.0,0.0,0.0,81.0,3533517,2018-07-31
88,2018-08,264.26,349.39,0.0,3,2,5,2223.59,226.8,1.46,0.0,0.0,0.0,36.0,3533518,2018-08-31
88,2018-09,357.26,349.51,0.0,3,2,5,2215.84,226.8,1.46,0.0,0.0,0.0,129.0,3533519,2018-09-30
88,2018-10,339.26,349.68,0.0,3,2,5,2226.26,226.8,1.46,0.0,0.0,0.0,111.0,3533520,2018-10-31
88,2018-11,228.26000000000002,349.8,0.0,2,2,4,2347.81,226.8,1.46,0.0,0.0,0.0,0.0,3533521,2018-11-30
88,2018-12,253.8,350.26,0.0,2,2,4,2442.8,226.8,0.0,0.0,0.0,0.0,27.0,3533522,2018-12-31
89,2017-09,0.0,60.0,0.0,0,1,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,26928,2017-09-25
89,2017-10,0.0,1687.44,0.0,0,3,3,1747.44,0.0,0.0,0.0,0.0,0.0,0.0,3459437,2017-10-31
89,2017-11,0.0,903.95,0.0,0,3,3,2651.39,0.0,0.0,0.0,0.0,0.0,0.0,3459438,2017-11-30
89,2017-12,480.0,739.99,0.0,1,2,3,2911.38,0.0,0.0,0.0,0.0,0.0,480.0,3459439,2017-12-31
89,2018-01,160.0,498.29,0.0,1,2,3,3249.67,0.0,0.0,0.0,0.0,0.0,160.0,3459440,2018-01-31
89,2018-02,611.46,499.17,0.0,2,2,4,3138.84,0.0,1.46,0.0,0.0,0.0,610.0,3459441,2018-02-28
